program_id,actor_id
s1146,34824
s1146,20189
s1146,31884
s1146,34972
s1148,4828
s1149,8963
s1149,1366
s1149,33348
s1149,26819
s1149,5117
s1149,5745
s1149,10775
s1149,476
s1149,4244
s1149,6658
s1150,7480
s1150,10106
s1150,1912
s1150,7854
s1150,35151
s1150,32904
s1150,20043
s1150,22597
s1150,20794
s1150,29588
s1150,33041
s1150,12024
s1150,15471
s1151,6489
s1152,31306
s1152,28468
s1152,15547
s1152,26206
s1152,31305
s1152,33113
s1152,28179
s1152,23055
s1152,26288
s1152,17829
s1153,32904
s1153,2029
s1153,19260
s1153,15019
s1153,18519
s1153,5019
s1153,5024
s1153,6545
s1153,27878
s1153,12648
s1153,8390
s1154,13338
s1154,24306
s1154,33902
s1154,28088
s1154,36397
s1154,31292
s1154,10558
s1154,33235
s1154,14314
s1154,8477
s1154,33153
s1154,21776
s1155,30941
s1155,15223
s1155,14552
s1155,12181
s1155,19729
s1155,11336
s1155,33492
s1155,7526
s1155,22855
s1155,6484
s1155,33684
s1157,18149
s1157,3832
s1157,14069
s1157,17461
s1157,30929
s1157,8054
s1157,13255
s1157,1918
s1158,10054
s1158,19835
s1158,33400
s1158,23160
s1159,17942
s1159,14255
s1159,5533
s1159,20162
s1159,6783
s1159,31960
s1159,32873
s1159,5905
s1159,10170
s1159,22262
s1160,34323
s1160,13615
s1160,13674
s1160,30503
s1160,27563
s1160,16327
s1160,2428
s1160,21528
s1161,6969
s1161,17502
s1161,1222
s1161,11694
s1161,24746
s1161,24820
s1161,1300
s1163,22814
s1163,10756
s1163,12281
s1163,3722
s1163,5203
s1164,2864
s1165,24470
s1165,11914
s1165,16359
s1165,16291
s1165,28113
s1165,5622
s1165,22441
s1165,18278
s1165,25267
s1165,23771
s1166,29896
s1166,30183
s1166,3367
s1166,27384
s1166,31140
s1166,30855
s1166,24435
s1166,27494
s1166,22618
s1166,14159
s1166,6229
s1166,2067
s1166,4337
s1167,22551
s1167,33199
s1167,16057
s1167,12535
s1167,7818
s1167,6876
s1167,29025
s1167,12818
s1168,9741
s1168,6575
s1168,8968
s1168,7159
s1168,34839
s1168,21270
s1168,28913
s1168,7688
s1169,36054
s1169,19146
s1169,17368
s1169,1561
s1169,34106
s1169,11073
s1169,33934
s1171,24752
s1171,32586
s1171,1668
s1171,7198
s1171,10124
s1171,11528
s1171,22058
s1171,21356
s1173,20344
s1174,13002
s1174,31657
s1174,29833
s1174,35885
s1174,14454
s1174,12723
s1174,18993
s1175,25928
s1175,31602
s1175,24098
s1175,13034
s1175,6375
s1175,18440
s1175,6202
s1175,18427
s1175,15532
s1175,18379
s1176,16678
s1176,32009
s1176,31694
s1176,21473
s1176,3882
s1176,29148
s1176,26589
s1176,30299
s1176,2629
s1176,23208
s1176,17499
s1177,32672
s1177,28330
s1177,17269
s1177,32713
s1177,18491
s1177,33984
s1178,19915
s1178,32669
s1178,14016
s1178,19539
s1178,13096
s1178,35785
s1178,29727
s1178,10330
s1179,956
s1179,24881
s1179,33900
s1179,28288
s1179,10987
s1179,21617
s1179,16705
s1179,29216
s1179,9309
s1179,27819
s1179,22052
s1180,3555
s1180,33371
s1180,35054
s1180,1927
s1180,8174
s1180,14555
s1180,16049
s1180,17323
s1180,32007
s1180,5763
s1180,26304
s1180,14598
s1180,8005
s1180,28247
s1180,3879
s1181,28475
s1181,16840
s1181,15837
s1181,18952
s1181,29099
s1182,17555
s1182,9286
s1182,28103
s1182,14350
s1182,12055
s1182,30956
s1182,27170
s1182,14436
s1182,10055
s1184,26513
s1185,6175
s1185,36329
s1185,27191
s1185,30899
s1185,35300
s1185,35082
s1185,6793
s1186,11106
s1186,4576
s1186,30774
s1186,13535
s1186,30398
s1186,4652
s1186,4289
s1186,33024
s1187,12942
s1187,35991
s1187,3268
s1187,12953
s1187,23509
s1187,1816
s1187,33986
s1187,31014
s1187,3464
s1187,33985
s1187,17146
s1187,30120
s1187,35930
s1187,23622
s1187,17748
s1187,25287
s1187,21061
s1188,18768
s1188,8511
s1188,11982
s1188,30721
s1188,21634
s1188,31187
s1188,270
s1188,30813
s1189,22173
s1189,9339
s1189,19706
s1189,19387
s1189,10411
s1189,34415
s1189,34643
s1189,28003
s1189,10445
s1189,13838
s1189,21444
s1189,16809
s1190,24452
s1191,19983
s1191,16163
s1191,7548
s1191,28075
s1191,14192
s1191,35671
s1191,1305
s1191,5899
s1191,13342
s1191,15078
s1192,11179
s1193,29479
s1193,22072
s1193,22071
s1193,1795
s1193,943
s1193,21076
s1193,17317
s1193,19558
s1193,2445
s1194,25775
s1194,9145
s1194,9421
s1194,15299
s1194,11258
s1194,3002
s1194,31404
s1194,20681
s1195,25346
s1195,4576
s1195,1369
s1195,4288
s1195,33945
s1195,11404
s1195,25584
s1195,18282
s1195,35397
s1196,22324
s1198,5883
s1198,24678
s1198,7460
s1198,34866
s1198,19593
s1198,11029
s1198,7219
s1198,15377
s1198,25347
s1198,13866
s1199,18214
s1199,954
s1199,3785
s1199,4133
s1199,29488
s1199,12461
s1199,34372
s1199,8858
s1200,33008
s1200,168
s1200,4557
s1200,16003
s1200,4140
s1200,29504
s1200,8382
s1200,29796
s1200,9790
s1200,15599
s1200,1452
s1201,23243
s1201,29117
s1201,23228
s1201,16169
s1201,8818
s1201,32760
s1201,20675
s1201,2325
s1201,26879
s1201,11498
s1202,3960
s1202,8991
s1202,36246
s1202,25643
s1202,23697
s1202,27943
s1203,8329
s1203,34608
s1203,24013
s1203,3680
s1203,17439
s1203,31625
s1203,25102
s1203,31185
s1204,21826
s1204,29047
s1204,26484
s1204,14898
s1204,27849
s1204,27364
s1204,4408
s1204,21
s1204,385
s1204,22886
s1204,7546
s1204,16161
s1204,6462
s1204,26278
s1206,14265
s1206,29536
s1206,33345
s1206,10379
s1206,29720
s1206,23424
s1206,13926
s1206,22854
s1206,18114
s1206,21787
s1206,11519
s1206,8488
s1207,11923
s1207,7392
s1207,14035
s1207,15069
s1207,19650
s1207,2074
s1207,30036
s1207,9061
s1207,32847
s1207,25663
s1207,15136
s1208,3493
s1209,10037
s1209,3659
s1209,9877
s1209,23998
s1209,9551
s1209,32909
s1209,32512
s1209,8870
s1209,10231
s1209,8428
s1210,29985
s1210,32133
s1210,22422
s1210,26807
s1210,10399
s1210,6540
s1210,21960
s1210,20632
s1210,17111
s1210,4573
s1211,18424
s1211,16929
s1211,31602
s1211,18608
s1211,36127
s1211,30984
s1211,19438
s1211,31609
s1212,32758
s1212,22809
s1212,20985
s1212,10037
s1212,10204
s1212,1446
s1212,22766
s1212,3774
s1213,53
s1213,9878
s1213,10210
s1213,34177
s1213,30422
s1213,25668
s1213,33849
s1213,34981
s1213,22638
s1213,25397
s1214,33698
s1214,8031
s1214,29969
s1214,18959
s1214,7520
s1214,5807
s1214,12051
s1214,15854
s1214,28726
s1214,35007
s1215,22451
s1215,27993
s1215,13352
s1215,14658
s1215,31858
s1215,2137
s1215,1114
s1216,30379
s1216,5842
s1216,4032
s1216,9978
s1216,31365
s1216,11151
s1216,5202
s1216,18843
s1217,31365
s1217,9978
s1217,30379
s1217,5842
s1217,5202
s1217,11151
s1217,3663
s1217,11132
s1218,12431
s1218,36366
s1218,8775
s1218,1834
s1218,20176
s1218,10079
s1218,25812
s1218,14391
s1218,8686
s1218,12016
s1218,35239
s1218,31938
s1218,31342
s1218,1020
s1218,9364
s1218,23278
s1219,14967
s1219,9322
s1219,14934
s1219,16782
s1219,10423
s1219,34012
s1219,10887
s1219,24352
s1219,3217
s1220,33634
s1220,5844
s1220,22702
s1220,34162
s1221,1182
s1221,1690
s1221,7573
s1221,11284
s1221,36042
s1221,16213
s1221,13563
s1221,20208
s1222,3055
s1222,651
s1222,32956
s1222,21385
s1222,12122
s1222,14958
s1223,6512
s1223,23164
s1223,24709
s1223,29207
s1223,22200
s1223,15400
s1223,15081
s1223,12738
s1223,35353
s1223,22312
s1224,226
s1224,23692
s1224,29290
s1224,13335
s1224,16854
s1224,224
s1224,14814
s1224,28797
s1227,25520
s1227,11112
s1228,26946
s1228,30621
s1228,1903
s1228,26912
s1228,104
s1228,21188
s1228,34937
s1228,7725
s1228,27408
s1228,13430
s1228,29829
s1229,7300
s1229,11298
s1229,1755
s1229,1844
s1229,21065
s1229,34881
s1229,31040
s1230,30921
s1230,713
s1230,3957
s1230,30172
s1230,20970
s1230,23725
s1230,32804
s1230,24132
s1230,33236
s1230,23708
s1230,3952
s1230,19045
s1231,25725
s1231,21182
s1231,20823
s1231,869
s1231,29276
s1232,3506
s1232,4579
s1232,18535
s1232,23089
s1232,2373
s1232,13045
s1233,6584
s1233,2093
s1233,15795
s1233,34289
s1233,19666
s1233,12718
s1233,16019
s1233,13647
s1233,21881
s1233,18067
s1234,33995
s1234,5034
s1234,5298
s1234,24019
s1234,18186
s1234,5183
s1234,460
s1234,33076
s1234,25411
s1234,32568
s1236,13383
s1236,30006
s1236,36255
s1236,14187
s1236,23192
s1236,6204
s1236,28688
s1236,27780
s1236,5696
s1237,25425
s1237,21660
s1237,23182
s1237,21993
s1237,5607
s1237,2300
s1237,2849
s1237,11168
s1237,4548
s1237,12086
s1237,23174
s1238,490
s1238,2436
s1238,7736
s1238,321
s1238,16968
s1238,32563
s1238,3107
s1238,10209
s1238,3838
s1238,13585
s1239,11635
s1239,5324
s1239,10116
s1239,34689
s1239,2276
s1240,14616
s1240,14983
s1240,22939
s1240,35180
s1240,6958
s1240,4622
s1240,26173
s1240,5508
s1240,22863
s1240,9890
s1240,24817
s1241,16462
s1241,16806
s1241,6982
s1241,8068
s1241,25150
s1241,23458
s1242,12242
s1242,19303
s1242,26145
s1242,24851
s1242,32575
s1242,16447
s1242,6873
s1242,16538
s1242,1660
s1242,2531
s1242,6036
s1242,29330
s1242,13373
s1242,1941
s1242,21403
s1244,18091
s1244,25347
s1244,15381
s1244,4397
s1244,23966
s1244,2799
s1244,14962
s1244,2118
s1244,11673
s1244,26344
s1245,18254
s1245,525
s1245,21117
s1245,27525
s1245,27477
s1245,6337
s1245,27482
s1245,1566
s1246,34676
s1246,1472
s1246,1631
s1246,8996
s1246,15950
s1246,15999
s1246,3222
s1246,9034
s1246,23597
s1246,26046
s1247,35243
s1247,12400
s1247,33109
s1247,6360
s1247,21997
s1247,136
s1247,31465
s1247,801
s1247,30061
s1248,32715
s1248,13792
s1248,32671
s1248,16902
s1248,31077
s1248,21061
s1248,32717
s1248,911
s1248,33178
s1248,22114
s1249,33244
s1249,30308
s1250,4570
s1251,12858
s1251,28150
s1252,18091
s1252,22055
s1252,28692
s1252,11950
s1252,10868
s1252,32861
s1252,28564
s1252,6007
s1252,22412
s1252,15452
s1253,9886
s1253,14464
s1253,20470
s1253,29724
s1253,9828
s1253,25449
s1253,1655
s1253,22202
s1253,1827
s1253,15782
s1253,3603
s1253,33268
s1254,28483
s1254,4111
s1254,16479
s1254,32906
s1254,14969
s1254,19210
s1255,9175
s1255,33667
s1255,34436
s1255,11552
s1255,13909
s1255,22950
s1255,27552
s1255,20433
s1255,4663
s1256,31161
s1256,23528
s1256,32671
s1256,9441
s1256,29232
s1256,28332
s1256,31077
s1256,21061
s1256,22113
s1256,33178
s1257,13873
s1257,18954
s1257,16580
s1257,34110
s1257,28875
s1257,26225
s1257,24591
s1257,11024
s1257,18547
s1257,1941
s1257,33483
s1257,7906
s1257,4123
s1258,12942
s1258,22090
s1258,18645
s1258,23470
s1258,35959
s1258,11830
s1258,17959
s1258,21744
s1258,32688
s1258,25168
s1258,17790
s1259,16711
s1259,28729
s1259,11966
s1259,8065
s1259,19980
s1259,29816
s1259,15761
s1260,34725
s1260,10991
s1260,11501
s1260,29625
s1260,2663
s1260,24757
s1260,31105
s1260,6053
s1260,2556
s1260,10166
s1260,23592
s1260,17604
s1260,32053
s1261,79
s1261,32462
s1261,20523
s1261,6856
s1261,838
s1261,26341
s1261,25026
s1261,34192
s1261,1048
s1262,4144
s1262,11355
s1262,1393
s1262,10962
s1262,12217
s1262,21306
s1262,35364
s1262,1114
s1262,22162
s1262,21405
s1262,26378
s1263,8138
s1263,20193
s1263,10887
s1263,4962
s1263,2848
s1263,14990
s1263,29949
s1264,25713
s1264,19055
s1264,26800
s1264,31990
s1264,6835
s1264,33222
s1264,6119
s1264,29404
s1265,26298
s1265,9601
s1265,36403
s1265,9857
s1265,17604
s1265,32009
s1265,27706
s1265,13134
s1265,31032
s1265,425
s1265,32619
s1266,25899
s1266,510
s1266,18560
s1266,3584
s1266,33989
s1267,1393
s1267,25867
s1267,12216
s1267,1879
s1267,9730
s1268,33725
s1268,9754
s1268,35439
s1268,2828
s1268,12416
s1268,31891
s1268,34086
s1268,19671
s1268,19634
s1269,5580
s1269,5761
s1269,10476
s1269,12023
s1269,18475
s1269,31893
s1269,9540
s1269,5618
s1269,16647
s1269,16639
s1270,12387
s1270,16968
s1270,29021
s1270,30906
s1270,3294
s1270,1799
s1270,8182
s1270,24205
s1270,2097
s1270,14532
s1270,18183
s1270,8588
s1270,10209
s1270,13490
s1270,4631
s1270,622
s1270,10582
s1271,5761
s1271,10476
s1271,5618
s1271,16647
s1271,21039
s1271,15786
s1271,5251
s1271,16642
s1271,5580
s1271,10965
s1271,14948
s1271,20476
s1271,16756
s1271,31868
s1271,8636
s1271,16402
s1271,14100
s1271,25661
s1271,12023
s1271,5627
s1271,14667
s1271,16590
s1272,11734
s1272,22509
s1272,28709
s1272,27098
s1272,22518
s1272,30514
s1272,19081
s1272,8720
s1273,22121
s1273,22100
s1273,12885
s1273,12637
s1273,35244
s1273,26750
s1274,29237
s1274,12377
s1274,1751
s1274,13044
s1274,12965
s1274,24244
s1274,23652
s1274,17921
s1274,32958
s1275,14517
s1276,4962
s1276,2848
s1276,8732
s1276,14990
s1276,10684
s1276,29949
s1276,30250
s1276,27808
s1277,16649
s1277,21593
s1277,11765
s1277,5122
s1277,10461
s1277,36266
s1277,21124
s1277,8619
s1277,12796
s1277,26837
s1277,985
s1277,12896
s1277,1558
s1278,24914
s1278,15422
s1278,32900
s1278,6722
s1278,18467
s1278,35023
s1278,12040
s1278,36211
s1278,34298
s1278,17507
s1278,1374
s1278,12094
s1278,14079
s1278,26503
s1278,23382
s1278,22697
s1279,4935
s1282,27562
s1282,25127
s1282,21125
s1282,1900
s1282,29706
s1284,34565
s1284,26159
s1284,19848
s1284,28829
s1284,30703
s1284,12660
s1284,15757
s1284,20771
s1284,18943
s1284,30715
s1285,26159
s1285,34565
s1285,20845
s1285,10927
s1285,19276
s1285,4159
s1285,26129
s1285,31314
s1285,21535
s1285,31299
s1285,11009
s1286,31601
s1286,15040
s1286,25390
s1286,35814
s1286,18448
s1286,18907
s1286,6368
s1287,30949
s1287,6194
s1287,24171
s1287,20089
s1287,6184
s1287,20266
s1287,340
s1287,13171
s1287,14016
s1287,10415
s1288,8138
s1288,20193
s1288,10887
s1288,297
s1288,12429
s1288,27059
s1288,9561
s1288,9584
s1289,25656
s1289,4093
s1289,20003
s1289,20708
s1289,24804
s1289,15640
s1289,12307
s1289,22894
s1289,26651
s1289,25383
s1289,33952
s1289,12041
s1289,26500
s1290,11794
s1290,21389
s1290,2100
s1290,27398
s1290,11258
s1290,5427
s1290,13759
s1290,23802
s1290,16824
s1290,35916
s1290,13584
s1291,28921
s1291,26566
s1291,9465
s1291,8685
s1291,6486
s1291,13693
s1291,20776
s1291,1513
s1291,7434
s1292,30991
s1292,27500
s1292,11847
s1292,32179
s1292,34540
s1292,16053
s1294,21159
s1294,29307
s1294,24533
s1294,14062
s1294,1700
s1294,3436
s1294,31134
s1294,29865
s1294,29825
s1294,2489
s1294,34285
s1294,8205
s1294,33229
s1294,30131
s1294,9417
s1294,31805
s1294,3292
s1295,12797
s1295,9828
s1295,7932
s1295,25450
s1295,22690
s1295,2014
s1295,28522
s1296,30744
s1296,25318
s1296,30791
s1296,20953
s1296,25116
s1296,24207
s1297,6395
s1297,18461
s1297,19485
s1297,34303
s1297,18457
s1297,15318
s1297,35829
s1297,3819
s1297,18454
s1297,18304
s1297,36035
s1297,16953
s1297,23890
s1297,18383
s1297,18324
s1297,6382
s1297,17260
s1297,25911
s1297,16924
s1297,30982
s1297,18376
s1297,18625
s1297,6406
s1298,14917
s1298,21786
s1298,12346
s1298,17619
s1298,8435
s1298,4954
s1299,6376
s1299,25957
s1299,32317
s1299,32647
s1299,5884
s1299,15046
s1299,18366
s1299,6393
s1299,11833
s1299,12836
s1299,15031
s1299,32648
s1300,32702
s1300,12952
s1300,18647
s1300,20995
s1300,17299
s1300,35991
s1300,35142
s1300,3461
s1300,16969
s1300,32706
s1300,30124
s1300,31096
s1300,35665
s1300,31006
s1300,32723
s1300,36097
s1301,35276
s1301,20937
s1301,19337
s1301,34373
s1301,3851
s1301,31991
s1301,4622
s1301,27348
s1301,35221
s1301,7922
s1301,12414
s1301,16423
s1301,11950
s1301,8671
s1301,12749
s1301,16520
s1301,29731
s1301,843
s1301,8676
s1301,18246
s1301,11182
s1301,21892
s1301,8511
s1301,33412
s1301,14045
s1301,27622
s1301,26457
s1301,35620
s1301,1459
s1301,1396
s1301,35361
s1301,7192
s1301,19584
s1301,29690
s1301,19182
s1302,31333
s1302,10400
s1302,33649
s1302,28493
s1302,34222
s1302,11538
s1303,32080
s1305,3986
s1306,926
s1306,32331
s1306,643
s1306,27065
s1306,1892
s1306,174
s1306,25895
s1306,16054
s1306,27409
s1306,32386
s1307,6603
s1307,28040
s1307,20863
s1307,22313
s1307,28029
s1307,21206
s1307,19823
s1307,13796
s1307,8034
s1307,36143
s1308,4852
s1308,2528
s1308,7332
s1308,24647
s1308,30832
s1308,26112
s1308,33453
s1308,32902
s1308,19797
s1308,22067
s1309,28801
s1310,20455
s1310,19213
s1310,29136
s1310,1344
s1310,7393
s1310,33278
s1310,34783
s1310,30877
s1310,34227
s1310,19705
s1311,18116
s1311,30022
s1311,15384
s1311,11045
s1311,11320
s1311,7459
s1312,13535
s1312,29115
s1312,28221
s1312,16063
s1312,32222
s1312,18708
s1312,12342
s1312,2351
s1312,13320
s1312,25651
s1312,5034
s1313,12812
s1313,25976
s1313,23788
s1313,8151
s1315,7896
s1316,7533
s1317,27055
s1317,27330
s1317,2066
s1317,853
s1317,7887
s1317,30701
s1317,18830
s1317,8741
s1318,24169
s1319,19104
s1319,25140
s1319,14424
s1319,2580
s1319,28970
s1319,20793
s1319,9814
s1319,34073
s1319,30049
s1319,15840
s1319,17835
s1319,31484
s1319,12827
s1320,34570
s1320,25750
s1320,20478
s1320,19837
s1320,9521
s1320,34572
s1320,10003
s1320,1228
s1320,21409
s1320,34393
s1321,20360
s1321,31703
s1321,6877
s1321,15655
s1321,18671
s1321,16710
s1321,15363
s1321,16838
s1322,22400
s1322,21595
s1322,16880
s1322,30507
s1322,13728
s1322,16325
s1323,31272
s1323,3764
s1323,21297
s1323,34923
s1323,10941
s1324,28061
s1324,325
s1324,3838
s1324,4014
s1324,8633
s1324,34287
s1324,24437
s1324,10175
s1324,19123
s1324,3505
s1324,5959
s1324,7296
s1324,784
s1324,24027
s1324,24172
s1324,3502
s1324,2408
s1324,10186
s1325,9770
s1325,8098
s1325,25566
s1325,20256
s1325,9412
s1325,30769
s1325,24639
s1325,34107
s1325,22490
s1325,8972
s1326,24284
s1326,2078
s1326,33328
s1326,15792
s1326,33766
s1326,17176
s1326,2572
s1327,596
s1327,22165
s1327,659
s1327,18822
s1327,23565
s1327,33772
s1327,3936
s1327,13861
s1327,2644
s1327,12768
s1327,30364
s1328,316
s1328,5903
s1328,7297
s1328,9664
s1328,28313
s1328,22565
s1328,24071
s1328,26840
s1328,2
s1330,12719
s1330,24348
s1330,11034
s1330,16826
s1330,4175
s1330,13160
s1330,6076
s1330,34807
s1330,25056
s1330,12288
s1330,5188
s1331,5301
s1331,28937
s1331,18161
s1331,12025
s1333,23531
s1333,24481
s1333,15149
s1333,14943
s1333,25152
s1333,22063
s1334,16124
s1334,23423
s1334,1980
s1334,18148
s1334,4731
s1334,30811
s1334,32027
s1334,12020
s1334,14754
s1334,26147
s1335,30838
s1335,15282
s1335,17316
s1335,34144
s1335,27180
s1335,35103
s1335,35577
s1335,35105
s1336,15217
s1336,4433
s1336,6661
s1336,201
s1336,8882
s1337,4570
s1338,13599
s1338,25315
s1338,25985
s1338,28775
s1338,24136
s1338,27697
s1339,592
s1339,14673
s1339,9369
s1339,21349
s1339,13526
s1339,26491
s1339,24307
s1339,28728
s1340,21434
s1340,1150
s1340,10463
s1340,13836
s1340,15455
s1340,35211
s1340,93
s1340,16732
s1340,33204
s1340,21243
s1340,16352
s1340,32681
s1340,27360
s1340,29722
s1340,34672
s1341,6179
s1341,13092
s1341,34951
s1341,32301
s1341,8804
s1341,5178
s1341,5934
s1341,20609
s1341,13026
s1341,35160
s1341,29952
s1341,14467
s1342,36253
s1342,15846
s1343,31601
s1343,18441
s1343,15478
s1343,35810
s1343,28132
s1343,25970
s1345,28118
s1345,11243
s1345,34429
s1345,2872
s1345,10638
s1345,2625
s1345,20409
s1345,24934
s1345,8969
s1345,23462
s1346,21763
s1346,8394
s1346,35108
s1346,15282
s1346,35073
s1346,32298
s1346,35525
s1346,14630
s1346,16586
s1347,16753
s1347,22168
s1347,388
s1347,23852
s1347,25014
s1347,17199
s1347,357
s1347,26370
s1347,20885
s1347,17472
s1347,18667
s1347,32613
s1347,22878
s1347,1133
s1347,35399
s1347,22875
s1347,438
s1348,27241
s1348,5406
s1348,26372
s1348,6879
s1348,3791
s1348,19819
s1348,22693
s1348,9816
s1348,24011
s1348,15446
s1348,10698
s1348,7371
s1348,33122
s1348,25507
s1349,17561
s1349,29969
s1349,4096
s1349,4006
s1349,1448
s1349,28445
s1349,35546
s1349,16222
s1349,4764
s1349,26273
s1349,6135
s1349,4824
s1350,2135
s1350,2438
s1350,5800
s1350,34632
s1350,6584
s1350,28696
s1350,33816
s1350,33990
s1350,24868
s1350,21378
s1351,35344
s1351,24850
s1351,36381
s1351,26652
s1351,6739
s1351,16294
s1351,5300
s1351,6505
s1351,17885
s1352,1103
s1352,1083
s1352,11769
s1352,22394
s1352,2822
s1352,10668
s1352,10722
s1353,34004
s1353,10823
s1353,789
s1353,21876
s1353,2985
s1353,6123
s1353,33400
s1354,6456
s1354,24938
s1354,28642
s1354,24503
s1354,31663
s1354,17809
s1354,6506
s1354,10909
s1354,7405
s1354,7446
s1355,1777
s1355,23224
s1355,11959
s1355,30808
s1355,6502
s1355,15213
s1355,18041
s1355,24495
s1356,17198
s1356,1330
s1356,19241
s1356,26255
s1356,4965
s1356,1360
s1356,19611
s1356,31916
s1357,17563
s1357,29196
s1357,29198
s1357,22559
s1357,21342
s1357,4260
s1357,3496
s1357,22220
s1358,5181
s1358,18684
s1358,7528
s1358,30700
s1358,30007
s1358,29056
s1358,32990
s1358,637
s1358,2075
s1359,19649
s1359,21825
s1359,4093
s1359,22458
s1359,23239
s1359,9857
s1359,26058
s1359,13938
s1359,33040
s1359,15828
s1359,9544
s1360,14616
s1360,29388
s1360,28210
s1360,31938
s1360,7615
s1360,26553
s1360,17770
s1360,7038
s1360,1568
s1360,14209
s1361,7626
s1361,17599
s1361,12845
s1361,29067
s1361,11289
s1361,3129
s1361,3128
s1361,8453
s1361,28427
s1361,2787
s1361,1636
s1361,13202
s1362,13018
s1362,33100
s1362,35360
s1362,2550
s1362,25145
s1362,1225
s1362,7973
s1362,21508
s1363,6822
s1363,6574
s1363,30240
s1363,27311
s1363,9115
s1363,31895
s1363,25284
s1363,22592
s1363,4898
s1363,9813
s1363,26757
s1363,17631
s1363,29979
s1363,26632
s1363,18769
s1363,7492
s1363,390
s1364,18249
s1364,2699
s1364,1360
s1364,33972
s1364,14178
s1364,32854
s1364,21863
s1365,16122
s1365,16478
s1365,8202
s1365,18756
s1365,33483
s1365,10995
s1365,15799
s1365,8497
s1365,9074
s1365,15647
s1367,15609
s1367,11889
s1367,31906
s1367,1076
s1367,16322
s1367,19136
s1367,21417
s1367,15570
s1367,5469
s1367,9712
s1367,12594
s1367,31622
s1368,1917
s1368,27951
s1368,4293
s1368,33934
s1368,6561
s1368,22256
s1368,23131
s1368,7193
s1368,31943
s1369,14665
s1369,17428
s1369,20488
s1369,2130
s1369,13671
s1369,60
s1369,23521
s1369,10865
s1369,30
s1369,26097
s1370,17756
s1370,1172
s1370,19979
s1370,25712
s1370,17856
s1370,4790
s1370,17755
s1370,4716
s1370,6499
s1370,21342
s1370,28293
s1371,5443
s1371,27543
s1371,19886
s1371,16023
s1371,4077
s1371,17927
s1373,325
s1373,29175
s1373,21048
s1373,33573
s1374,9979
s1374,17080
s1374,5844
s1374,3640
s1374,33638
s1374,3727
s1374,35731
s1375,18897
s1375,33738
s1375,5357
s1375,11947
s1375,34230
s1375,5347
s1375,10290
s1375,12407
s1375,5677
s1375,4778
s1375,34605
s1375,24856
s1375,11293
s1375,14675
s1375,2223
s1375,26232
s1375,26195
s1376,36378
s1376,4822
s1376,22868
s1376,33265
s1376,1215
s1376,7819
s1376,11223
s1376,5990
s1377,33991
s1377,13482
s1377,16060
s1377,31230
s1377,3950
s1377,32178
s1377,25991
s1377,26403
s1378,5291
s1378,29556
s1378,33589
s1378,11332
s1378,11952
s1378,20264
s1378,9158
s1378,19225
s1378,4430
s1378,31985
s1378,11977
s1378,31297
s1378,28233
s1378,31710
s1378,7953
s1378,28806
s1378,9275
s1378,21535
s1378,33452
s1379,24305
s1379,2268
s1379,13931
s1379,12056
s1379,27287
s1379,19525
s1379,20033
s1379,10677
s1379,256
s1380,4576
s1380,9246
s1380,19849
s1380,4274
s1380,32544
s1381,23187
s1381,5320
s1381,20673
s1381,32694
s1381,2047
s1381,7952
s1381,19938
s1381,16517
s1381,26130
s1381,16694
s1381,21981
s1381,17635
s1382,1369
s1382,24260
s1382,23338
s1382,4050
s1382,13346
s1382,34384
s1382,34266
s1382,10121
s1383,31548
s1383,13442
s1383,6343
s1383,6278
s1383,8531
s1383,30398
s1383,1463
s1383,10982
s1383,25570
s1383,34384
s1383,4575
s1383,1692
s1383,35025
s1385,35815
s1385,757
s1385,18364
s1385,19470
s1385,25944
s1385,30400
s1385,18410
s1386,24507
s1386,875
s1386,12940
s1386,35861
s1386,32702
s1386,13000
s1386,35991
s1386,773
s1386,25168
s1386,33985
s1386,2951
s1386,31023
s1386,7375
s1386,32745
s1386,12901
s1386,32726
s1387,28909
s1387,34574
s1387,13522
s1387,8156
s1387,5406
s1387,20724
s1387,26923
s1387,1242
s1387,19381
s1387,20114
s1388,29119
s1388,9601
s1388,4890
s1388,19593
s1388,25503
s1388,34201
s1388,12747
s1388,19801
s1388,7647
s1388,18090
s1389,447
s1389,27510
s1389,27125
s1389,20946
s1389,34738
s1390,21110
s1390,17462
s1390,822
s1390,14417
s1390,13880
s1390,6152
s1390,6641
s1390,29189
s1390,8476
s1390,35066
s1391,7181
s1391,3924
s1391,24736
s1391,24592
s1391,18290
s1391,8171
s1391,4968
s1391,31342
s1391,2820
s1392,30667
s1392,8378
s1392,8472
s1392,17766
s1392,17466
s1392,32617
s1392,33131
s1392,28464
s1392,9465
s1392,10285
s1392,35214
s1393,20471
s1393,26374
s1393,21922
s1393,20111
s1393,14672
s1393,25392
s1393,36177
s1393,7406
s1393,9815
s1393,10742
s1393,9514
s1393,6550
s1394,20792
s1394,1296
s1394,8284
s1394,19453
s1396,20541
s1396,36388
s1396,29603
s1396,22533
s1397,14616
s1397,14214
s1397,13785
s1397,17484
s1397,21463
s1397,6847
s1397,35384
s1397,25541
s1397,27316
s1397,10987
s1397,6753
s1397,27138
s1398,19735
s1398,31249
s1398,10661
s1398,19801
s1398,33597
s1398,4104
s1398,14260
s1398,25460
s1398,8903
s1398,11558
s1398,14982
s1399,20906
s1399,20569
s1399,1196
s1399,13518
s1399,17847
s1399,5305
